time_tag,satellite,flux,energy
2023-04-01T21:25:00Z,18,556.2943115,700-1000 keV
2023-04-01T21:25:00Z,18,149452.3594,80-115 keV
2023-04-01T21:30:00Z,18,94.34731293,1000-1900 keV
2023-04-01T21:30:00Z,18,35503.67188,115-165 keV
2023-04-01T21:30:00Z,18,12409.86816,165-235 keV
2023-04-01T21:30:00Z,18,20.93271255,1900-3200 keV
2023-04-01T21:30:00Z,18,7434.513184,235-340 keV
2023-04-01T21:30:00Z,18,1.406053782,3200-6500 keV
2023-04-01T21:30:00Z,18,3354.050049,340-500 keV
2023-04-01T21:30:00Z,18,1446.105713,500-700 keV
2023-04-01T21:30:00Z,18,555.649353,700-1000 keV
2023-04-01T21:30:00Z,18,149224.9844,80-115 keV
2023-04-01T21:35:00Z,18,92.87438202,1000-1900 keV
2023-04-01T21:35:00Z,18,32782.45703,115-165 keV
2023-04-01T21:35:00Z,18,12202.66797,165-235 keV
2023-04-01T21:35:00Z,18,19.96657181,1900-3200 keV
2023-04-01T21:35:00Z,18,7303.435059,235-340 keV
2023-04-01T21:35:00Z,18,1.450430989,3200-6500 keV
2023-04-01T21:35:00Z,18,3199.615967,340-500 keV
2023-04-01T21:35:00Z,18,1398.476563,500-700 keV
2023-04-01T21:35:00Z,18,504.4826965,700-1000 keV
2023-04-01T21:35:00Z,18,144154.7813,80-115 keV
2023-04-01T21:40:00Z,18,98.17427826,1000-1900 keV
2023-04-01T21:40:00Z,18,32155.89258,115-165 keV
2023-04-01T21:40:00Z,18,12426.09473,165-235 keV
2023-04-01T21:40:00Z,18,22.35297012,1900-3200 keV
2023-04-01T21:40:00Z,18,7280.28125,235-340 keV
2023-04-01T21:40:00Z,18,1.533843279,3200-6500 keV
2023-04-01T21:40:00Z,18,3261.938477,340-500 keV
2023-04-01T21:40:00Z,18,1471.958496,500-700 keV
2023-04-01T21:40:00Z,18,570.5524902,700-1000 keV
2023-04-01T21:40:00Z,18,142934.6094,80-115 keV
2023-04-01T21:45:00Z,18,89.8383255,1000-1900 keV
2023-04-01T21:45:00Z,18,27389.76758,115-165 keV
2023-04-01T21:45:00Z,18,11910.89844,165-235 keV
2023-04-01T21:45:00Z,18,20.01067734,1900-3200 keV
2023-04-01T21:45:00Z,18,6612.995605,235-340 keV
2023-04-01T21:45:00Z,18,1.341721177,3200-6500 keV
2023-04-01T21:45:00Z,18,3157.538574,340-500 keV
2023-04-01T21:45:00Z,18,1423.413818,500-700 keV
2023-04-01T21:45:00Z,18,502.8904724,700-1000 keV
2023-04-01T21:45:00Z,18,115216.7656,80-115 keV
2023-04-01T21:50:00Z,18,83.75466919,1000-1900 keV
2023-04-01T21:50:00Z,18,24941.93945,115-165 keV
2023-04-01T21:50:00Z,18,11836.16602,165-235 keV
2023-04-01T21:50:00Z,18,17.99262238,1900-3200 keV
2023-04-01T21:50:00Z,18,6193.838867,235-340 keV
2023-04-01T21:50:00Z,18,1.048691034,3200-6500 keV
2023-04-01T21:50:00Z,18,3092.453857,340-500 keV
2023-04-01T21:50:00Z,18,1321.481445,500-700 keV
2023-04-01T21:50:00Z,18,516.2158813,700-1000 keV
2023-04-01T21:50:00Z,18,83456.5625,80-115 keV
2023-04-01T21:55:00Z,18,95.33340454,1000-1900 keV
2023-04-01T21:55:00Z,18,25120.56055,115-165 keV
2023-04-01T21:55:00Z,18,12046.59375,165-235 keV
2023-04-01T21:55:00Z,18,19.61086082,1900-3200 keV
2023-04-01T21:55:00Z,18,6481.682129,235-340 keV
2023-04-01T21:55:00Z,18,1.112272739,3200-6500 keV
2023-04-01T21:55:00Z,18,3136.385254,340-500 keV
2023-04-01T21:55:00Z,18,1371.476929,500-700 keV
2023-04-01T21:55:00Z,18,523.581543,700-1000 keV
2023-04-01T21:55:00Z,18,65164.0625,80-115 keV
2023-04-01T22:00:00Z,18,84.23376465,1000-1900 keV
2023-04-01T22:00:00Z,18,25304.07227,115-165 keV
2023-04-01T22:00:00Z,18,12438.89844,165-235 keV
2023-04-01T22:00:00Z,18,18.25974464,1900-3200 keV
2023-04-01T22:00:00Z,18,6688.57373,235-340 keV
2023-04-01T22:00:00Z,18,0.844753385,3200-6500 keV
2023-04-01T22:00:00Z,18,3044.2854,340-500 keV
2023-04-01T22:00:00Z,18,1321.815796,500-700 keV
2023-04-01T22:00:00Z,18,507.8753052,700-1000 keV
2023-04-01T22:00:00Z,18,51408.32031,80-115 keV
2023-04-01T22:05:00Z,18,82.04864502,1000-1900 keV
2023-04-01T22:05:00Z,18,26420.5,115-165 keV
2023-04-01T22:05:00Z,18,13085.69727,165-235 keV
2023-04-01T22:05:00Z,18,17.04090691,1900-3200 keV
